日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/03/18,3354908,619861421,185.0,187.0,183.0,186.0,1.0,2380
109/03/19,4848006,851686044,176.0,180.0,172.0,173.0,-13.0,3435
109/03/20,6218261,1086910436,173.5,179.0,173.0,175.0,2.0,3803
109/03/23,2624353,449874470,170.0,175.5,167.0,170.5,-4.5,1771
109/03/24,3235792,575989976,175.0,181.0,173.0,178.0,7.5,2171
109/03/25,4179269,758289542,181.0,184.0,180.0,180.0,2.0,2664
109/03/26,3132884,581004808,183.0,188.0,182.0,186.0,6.0,2353
109/03/27,3925087,752201704,190.5,195.0,188.0,192.0,6.0,2666
109/03/30,2619378,503594454,191.5,194.5,189.0,193.0,1.0,2096
109/03/31,3862647,770025146,195.5,204.5,193.0,204.5,11.5,2293
109/04/01,3115402,621516998,202.0,202.5,198.0,198.0,-6.5,2203
109/04/06,2825566,552753068,198.5,198.5,192.5,197.0,-1.0,2165
109/04/07,2663639,524284883,199.5,201.0,194.0,196.0,-1.0,1814
109/04/08,2582920,506175740,196.0,198.0,195.0,195.5,-0.5,1687
109/04/09,1961702,385746640,197.0,199.0,195.0,195.0,-0.5,1362
109/04/10,1395738,273841985,195.0,197.5,195.0,197.5,2.5,1007
109/04/13,1019632,201026312,197.5,198.0,196.0,196.5,-1.0,765
109/04/14,2301616,457129124,197.0,199.5,197.0,198.5,2.0,1260
109/04/15,2634098,523729540,199.5,199.5,198.0,198.5,0.0,1701
109/04/16,2294849,450697602,196.0,198.0,195.5,196.5,-2.0,1464
109/04/17,2980446,592317518,198.5,200.5,197.0,198.0,1.5,1867
109/04/20,1141044,225144712,198.0,198.0,197.0,197.0,-1.0,930
109/04/21,2932328,568430943,197.0,197.0,191.5,193.5,-3.5,2339
109/04/22,2054402,395000585,192.5,193.5,190.5,193.5,0.0,1503
109/04/23,1736527,337160524,193.0,196.0,193.0,193.5,0.0,1195
109/04/24,1259408,243955060,193.5,195.0,193.0,193.0,-0.5,983
109/04/27,1411950,277641600,195.0,198.0,194.5,197.0,4.0,1016
109/04/28,1475058,293407063,198.0,200.0,197.0,199.0,2.0,1115
109/04/29,1591363,320679996,199.5,202.5,199.5,202.5,3.5,1276
109/04/30,3246172,655227820,203.0,203.5,200.0,202.5,0.0,1903
109/05/04,2626489,516334289,195.0,198.5,195.0,198.5,-4.0,1796
109/05/05,1550498,307809280,198.5,199.5,197.5,198.0,-0.5,1005
109/05/06,1629663,320226111,197.5,198.0,195.5,196.0,-2.0,1303
109/05/07,1145321,226155058,197.0,199.0,196.0,197.0,1.0,941
109/05/08,1920994,383777794,199.0,201.0,198.0,200.5,3.5,1483
109/05/11,1800128,362908856,202.5,203.0,200.0,202.0,1.5,1374
109/05/12,1540807,308453514,200.0,201.5,198.5,201.0,-1.0,1167
109/05/13,1240638,249935876,201.0,202.5,200.0,201.5,0.5,841
109/05/14,5516016,1137882312,201.0,209.0,201.0,208.0,6.5,3858
109/05/15,4274300,884785800,209.0,210.0,203.5,207.0,-1.0,3153
109/05/18,2020262,410992686,204.0,206.0,202.0,202.0,-5.0,1530
109/05/19,3685308,771691180,207.0,211.0,205.0,210.5,8.5,2595
109/05/20,3195130,664824331,211.5,213.0,205.5,205.5,-5.0,2340
109/05/21,2910014,599705381,206.0,207.5,205.0,206.5,1.0,1944
109/05/22,1548584,317062720,206.5,206.5,203.0,204.5,-2.0,1109
109/05/25,1180216,242022496,205.0,206.0,203.0,206.0,1.5,842
109/05/26,1849968,385343876,208.0,210.0,206.5,207.5,1.5,1511
109/05/27,872384,180997785,207.5,209.0,206.0,208.0,0.5,687
109/05/28,1841450,384977817,209.5,210.0,208.0,209.0,1.0,1319
109/05/29,3410937,714430270,207.5,210.5,206.0,210.5,1.5,1197
109/06/01,1391156,293176760,212.0,212.0,209.5,210.0,-0.50,1166
109/06/02,2011818,430015552,210.5,215.0,210.5,214.0,+4.00,1519
109/06/03,2133059,461126256,216.0,217.5,215.0,216.5,+2.50,1601
109/06/04,2113515,457150484,218.5,218.5,215.0,217.0,+0.50,1443
109/06/05,1915827,418114786,217.5,219.0,217.0,219.0,+2.00,1412
109/06/08,3101083,681344908,220.0,221.5,218.5,220.0,+1.00,2009
109/06/09,2649290,583219206,220.0,221.0,219.0,220.5,+0.50,1363
109/06/10,4594246,1032407710,220.5,227.5,219.5,225.0,+4.50,3112
109/06/11,4719463,1081253564,225.0,231.5,224.0,229.5,+4.50,2849
109/06/12,3702635,837415875,225.0,228.0,221.0,226.0,-3.50,2882
109/06/15,3973893,897870425,223.5,227.0,223.5,225.0,-1.00,2905
109/06/16,4409585,1010045045,226.0,231.0,225.5,230.0,+5.00,2579
109/06/17,3885129,894543212,230.5,232.0,228.5,231.0,+1.00,1879
109/06/18,3851729,895244086,231.5,235.0,229.5,235.0,+4.00,1837
109/06/19,6795486,1605863429,232.5,240.0,232.5,236.5,+1.50,2867
109/06/22,5986460,1450015240,243.0,245.0,237.5,245.0,+8.50,3051
109/06/23,7637819,1883200655,245.0,249.0,243.5,246.5,+1.50,3831
109/06/24,8938457,2014793566,227.0,228.5,222.5,223.5,X0.00,4453
109/06/29,6731039,1454775274,219.0,220.5,214.0,215.5,-8.00,3843
109/06/30,3329722,719988396,218.0,220.0,214.0,216.0,+0.50,1807
109/07/01,2121502,457764434,216.5,219.0,214.5,216.0,0.0,1794
109/07/02,2278910,494677660,218.5,219.0,216.0,218.0,2.0,1248
109/07/03,1948770,422503360,218.5,219.5,216.0,216.5,-1.5,1504
109/07/06,2771569,603961776,217.5,219.5,216.5,218.5,2.0,1765
109/07/07,5153001,1138735979,220.0,223.5,218.5,221.5,3.0,2393
109/07/08,2933403,658690852,222.0,226.0,221.0,225.5,4.0,1974
109/07/09,2645527,589940494,226.5,228.0,221.0,221.0,-4.5,1791
109/07/10,2274590,498898120,222.5,223.0,218.0,218.0,-3.0,1791
109/07/13,1943667,425270073,220.0,220.5,218.0,219.0,1.0,1383
109/07/14,1432183,312676894,219.0,220.0,217.5,217.5,-1.5,821
109/07/15,2564972,557817891,219.0,219.5,216.0,217.5,0.0,1782
109/07/16,4093893,895277498,219.5,221.5,217.0,219.5,2.0,2258
109/07/17,2028540,446436260,222.5,223.0,218.5,220.0,0.5,1529
109/07/20,3230600,721124900,222.0,225.0,221.0,224.5,4.5,2462
109/07/21,2709048,608711264,225.5,226.5,223.0,224.5,0.0,1807
109/07/22,2010525,451473600,224.5,225.5,223.5,224.5,0.0,1237
109/07/23,2814821,631667225,225.0,226.0,222.5,225.0,0.5,2012
109/07/24,3506821,771583120,224.0,224.5,218.0,218.0,-7.0,2733
109/07/27,2869609,617489606,218.0,221.0,213.0,214.0,-4.0,2253
109/07/28,2040965,439647940,213.5,217.0,213.0,216.0,2.0,1456
109/07/29,3090742,665362908,217.0,217.0,213.5,214.5,-1.5,1192
109/07/30,1759275,379160246,215.0,217.5,214.0,215.0,0.5,1044
109/07/31,2199171,474019107,214.0,216.5,214.0,216.5,1.5,1121
109/08/03,1896770,405844378,215.5,216.5,213.0,213.0,-3.5,1507
109/08/04,1225823,262285945,213.5,215.0,212.5,214.5,1.5,855
109/08/05,8880719,1977373024,217.0,226.5,216.5,224.5,10.0,5240
109/08/06,6363970,1446500015,228.0,230.0,224.5,228.0,3.5,3154
109/08/07,4380112,1001168182,228.5,230.5,225.5,230.0,2.0,3141
109/08/10,3192254,736326920,230.5,232.5,228.5,230.5,0.5,2388
109/08/11,2961289,682066181,232.0,233.0,228.5,229.5,-1.0,2048
109/08/12,5152702,1168886854,230.0,231.5,222.0,227.0,-2.5,3320
109/08/13,15401680,3659389380,231.0,243.0,231.0,242.0,15.0,9092
109/08/14,6825597,1667395168,243.0,247.5,240.0,245.0,3.0,5066
109/08/17,5802343,1455926395,247.0,253.5,245.0,251.5,6.5,4243
109/08/18,4495044,1132792588,251.0,255.0,246.0,253.5,2.0,2921
109/08/19,4583010,1174874511,255.0,259.5,253.0,253.5,0.0,3162
109/08/20,4605020,1132730400,251.5,253.0,240.5,246.0,-7.5,3184
109/08/21,3347702,831913933,253.5,253.5,245.5,249.5,3.5,2390
109/08/24,2393322,592210034,247.5,251.0,245.0,247.5,-2.0,1712
109/08/25,2188396,541822812,247.0,248.5,246.5,248.0,0.5,1500
109/08/26,2386239,599891989,248.0,253.5,247.0,253.0,5.0,1517
109/08/27,2948283,732466684,253.0,253.5,245.5,249.0,-4.0,2053
109/08/28,1895826,469135696,248.0,250.5,245.5,247.0,-2.0,1493
109/08/31,2433896,595507728,247.5,248.5,243.0,243.0,-4.0,1461
109/09/01,2752696,677280172,243.0,248.0,242.5,246.5,3.5,1427
109/09/02,3255440,795809240,245.5,246.5,241.0,246.5,0.0,2154
109/09/03,5939654,1508631459,249.0,259.0,247.5,252.5,6.0,4271
109/09/04,2988968,739780564,247.5,249.0,245.5,248.5,-4.0,2063
109/09/07,1133724,279762451,248.0,248.0,245.0,247.5,-1.0,921
109/09/08,2231350,553887800,248.0,250.0,245.5,250.0,2.5,1525
109/09/09,1620708,399518376,246.5,247.5,245.0,247.5,-2.5,1284
109/09/10,4451603,1136999343,252.0,258.5,252.0,254.5,7.0,3025
109/09/11,2301362,577614862,253.5,254.0,249.0,251.5,-3.0,1797
109/09/14,1986350,503019250,252.0,256.5,250.5,256.0,4.5,1342
109/09/15,2665259,681543545,255.0,257.0,254.0,256.5,0.5,2166
109/09/16,2006867,514472638,258.0,258.0,254.5,256.0,-0.5,1510
109/09/17,1185284,303862420,255.0,257.5,254.0,256.0,0.0,1026
109/09/18,3580902,920184848,256.0,258.5,253.0,258.5,2.5,1719
109/09/21,2391097,615569332,254.5,259.5,254.5,257.0,-1.5,1591
109/09/22,2198857,567016749,256.0,260.0,255.0,258.0,1.0,1601
109/09/23,1436300,371054900,257.0,260.0,256.0,259.0,1.0,1107
109/09/24,2995417,758320501,256.0,256.5,251.0,253.5,-5.5,2119
109/09/25,2304144,573662474,253.5,254.5,245.5,246.5,-7.0,1677
109/09/28,1603992,403125486,248.0,253.0,248.0,252.0,5.5,999
109/09/29,1488454,372068812,252.0,253.0,248.0,249.5,-2.5,835
109/09/30,4064113,1028812247,253.0,254.0,250.0,253.5,4.0,980
109/10/05,2432583,603827167,253.5,254.0,245.0,247.0,-6.5,1831
109/10/06,1895542,468769131,248.0,249.0,245.5,247.5,0.5,1468
109/10/07,1587310,393215570,246.0,249.0,246.0,247.0,-0.5,1129
109/10/08,1296292,324043000,248.0,251.0,248.0,251.0,4.0,953
109/10/12,2345039,591588328,251.0,254.0,250.5,254.0,3.0,1394
109/10/13,2431917,602294361,252.5,253.0,246.0,247.5,-6.5,1937
109/10/14,2149362,527799711,246.0,247.5,242.5,246.5,-1.0,1434
109/10/15,1814367,441856853,244.0,246.0,242.5,243.0,-3.5,1302
109/10/16,1165721,283323331,244.0,245.5,242.0,242.5,-0.5,806
109/10/19,1584894,384531848,243.0,244.0,241.5,242.0,-0.5,1113
109/10/20,3299176,783831564,241.0,241.5,236.0,237.5,-4.5,2313
109/10/21,3456880,830319460,237.0,243.5,236.5,242.0,4.5,2728
109/10/22,2181627,522028734,240.0,242.5,236.0,241.5,-0.5,1667
109/10/23,2504696,609310267,241.5,246.0,241.5,242.5,1.0,1670
109/10/26,7161437,1804038036,251.5,258.5,247.5,247.5,5.0,4938
109/10/27,2430510,600867991,245.5,249.0,244.5,248.5,1.0,1623
109/10/28,3124052,780753028,246.5,252.0,246.5,249.5,1.0,2201
109/10/29,2699126,662445893,246.0,248.0,243.5,245.5,-4.0,1921
109/10/30,3237185,789588030,243.5,248.0,242.0,242.5,-3.0,1790
109/11/02,1542365,372165128,242.5,244.0,240.0,242.0,-0.5,966
109/11/03,1538225,373623760,243.5,244.0,242.0,243.0,1.0,1201
109/11/04,2130574,514669729,243.0,243.5,239.5,242.0,-1.0,1377
109/11/05,1060117,258127691,243.0,245.0,242.0,243.0,1.0,902
109/11/06,2079889,507828956,245.0,245.0,242.0,245.0,2.0,1454
109/11/09,2786172,692756199,247.5,251.0,246.0,251.0,6.0,1978
109/11/10,4809543,1164093364,247.5,248.0,240.5,241.5,-9.5,3594
109/11/11,5769312,1408520964,240.5,248.5,238.5,248.5,7.0,3515
109/11/12,10044580,2463822080,243.5,250.0,243.0,244.0,-4.5,6764
109/11/13,3670707,901350511,243.0,247.0,242.0,246.0,2.0,2674
109/11/16,5508672,1372447076,247.5,250.5,247.0,249.5,3.5,3503
109/11/17,3691582,927472790,250.0,253.0,249.5,250.0,0.5,2755
109/11/18,4694445,1184930944,253.0,255.0,250.5,251.5,1.5,3294
109/11/19,3521174,884014693,252.0,252.5,248.5,251.0,-0.5,2507
109/11/20,3308831,823430336,250.0,251.5,248.0,248.5,-2.5,2309
109/11/23,2834878,711477476,249.5,252.0,249.0,251.0,2.5,2012
109/11/24,2485099,623281325,251.0,252.5,249.5,249.5,-1.5,2044
109/11/25,2334896,584094811,250.5,251.0,249.0,250.5,1.0,1390
109/11/26,1739018,437041065,251.0,252.5,250.0,251.5,1.0,1260
109/11/27,1612486,405017281,252.5,252.5,250.5,251.5,0.0,1386
109/11/30,5129742,1280876744,251.5,252.5,249.0,249.0,-2.5,1856
109/12/01,2043249,508368834,249.5,250.5,248.0,248.5,-0.5,1535
109/12/02,2539609,634634047,250.0,251.0,249.0,249.5,1.0,1639
109/12/03,3052618,758941216,250.0,250.5,247.0,247.0,-2.5,2476
109/12/04,2716605,680009263,248.5,252.0,248.0,251.5,4.5,2314
109/12/07,5070543,1291722400,252.5,258.0,252.0,254.0,2.5,3853
109/12/08,4400939,1130738070,255.5,258.0,255.0,258.0,4.0,3325
109/12/09,5407405,1417143787,259.0,265.0,256.5,264.0,6.0,3962
109/12/10,5020982,1294276731,260.0,261.5,254.0,257.0,-7.0,4076
109/12/11,2760547,701793993,257.0,258.0,251.0,255.0,-2.0,2168
109/12/14,2399279,613777116,255.0,257.0,253.0,255.5,0.5,1869
109/12/15,2201656,559413772,254.0,257.0,253.0,253.0,-2.5,1774
109/12/16,1248875,318239733,255.0,256.0,253.5,255.0,2.0,975
109/12/17,1592216,404906765,255.0,256.0,253.5,253.5,-1.5,1143
109/12/18,2329142,590855427,253.5,255.0,253.0,253.0,-0.5,1487
109/12/21,2307730,577628564,252.0,252.5,248.5,251.5,-1.5,1981
109/12/22,2049703,511731572,250.0,251.5,248.5,249.0,-2.5,1628
109/12/23,1266343,314855369,249.0,250.0,247.5,249.0,0.0,1000
109/12/24,1488877,370263508,248.5,249.5,248.0,248.5,-0.5,1229
109/12/25,1748776,435268368,250.0,251.0,247.5,248.0,-0.5,1337
109/12/28,1529758,381752251,249.5,250.5,248.5,250.0,2.0,1200
109/12/29,982252,245952826,250.0,251.5,250.0,250.5,0.5,889
109/12/30,1642306,411948326,251.0,252.5,249.5,252.5,2.0,1394
109/12/31,1744522,438314221,252.5,253.0,250.5,250.5,-2.0,1096
110/01/04,1543835,388227478,250.5,252.5,250.0,251.0,0.5,1246
110/01/05,1964047,494746615,251.0,253.0,250.5,253.0,2.0,1487
110/01/06,3000993,759269874,254.0,255.0,250.0,254.0,1.0,2109
110/01/07,7328733,1902971328,255.0,265.5,252.5,261.5,7.5,5291
110/01/08,11156512,3057871094,265.0,280.0,264.5,279.5,18.0,8543
110/01/11,6356183,1797264087,282.5,287.5,279.0,283.5,4.0,4939
110/01/12,5029335,1420981673,285.0,287.0,280.0,281.0,-2.5,3889
110/01/13,6698336,1936185107,285.0,295.0,283.0,288.5,7.5,5399
110/01/14,4930667,1422748869,289.5,291.5,284.5,288.0,-0.5,3968
110/01/15,4650572,1340771485,289.0,291.5,283.5,287.0,-1.0,3524
110/01/18,3294668,930725873,286.0,286.0,279.0,283.0,-4.0,2536
110/01/19,2685373,762702237,283.0,285.0,282.0,285.0,2.0,2077
110/01/20,4824980,1343503058,284.0,285.0,275.0,276.0,-9.0,4236
110/01/21,3632168,1017334721,278.0,282.0,277.5,282.0,6.0,2571
110/01/22,4862635,1386411480,282.0,288.5,280.0,284.5,2.5,3261
110/01/25,5262857,1513906351,284.5,291.5,282.0,290.0,5.5,3696
110/01/26,3703221,1063135254,291.0,292.5,284.0,284.0,-6.0,2731
110/01/27,7013745,2028851787,287.0,294.0,287.0,293.0,9.0,4642
110/01/28,3679673,1063576591,288.0,291.5,285.5,288.5,-4.5,2867
110/01/29,3799006,1092114177,289.5,291.0,284.0,286.5,-2.0,2603
110/02/01,2121899,601360235,285.0,285.0,280.5,283.5,-3.0,1786
110/02/02,3979870,1138171426,285.0,287.5,283.5,285.5,2.0,2512
110/02/03,3803968,1097929632,288.5,291.0,285.0,288.5,3.0,2457
110/02/04,2048286,589712295,288.5,290.0,287.0,287.0,-1.5,1532
110/02/05,1356592,390820467,289.5,290.0,287.0,288.5,1.5,1299
110/02/17,5457855,1590824856,294.0,295.0,289.0,289.5,1.0,3839
110/02/18,3521376,1016485876,289.5,290.5,287.0,289.0,-0.5,2359
110/02/19,3391598,983782232,289.5,292.5,288.5,290.0,1.0,2153
110/02/22,4971387,1450978657,291.5,295.0,290.0,290.0,0.0,3044
110/02/23,3955042,1147621647,290.0,291.5,288.5,290.5,0.5,2535
110/02/24,10153508,3061494193,291.0,309.5,291.0,300.5,10.0,8026
110/02/25,5608341,1708083049,308.5,311.0,301.0,305.5,5.0,4148
110/02/26,6820543,2069175057,300.5,307.5,299.0,304.0,-1.5,4257
110/03/02,7460046,2319997009,310.0,315.0,307.0,307.5,3.5,5713
110/03/03,5638849,1767812711,311.0,317.5,306.0,316.5,9.0,4323
110/03/04,4967106,1553040037,315.0,316.5,309.0,313.5,-3.0,3507
110/03/05,3740280,1160098272,309.0,311.5,307.0,311.0,-2.5,2717
110/03/08,4034353,1277540250,312.0,319.5,312.0,315.5,4.5,3119
110/03/09,3424129,1072630653,318.5,318.5,309.0,313.0,-2.5,2736
110/03/10,3131852,983208055,316.0,316.5,312.0,312.5,-0.5,2164
110/03/11,4926181,1565132382,315.0,319.5,314.5,317.5,5.0,2715
110/03/12,6197534,1998850134,319.0,326.5,316.5,323.5,6.0,4626
110/03/15,3290723,1065694733,322.5,328.0,319.0,326.0,2.5,2744
110/03/16,4881679,1622658596,329.5,338.0,329.0,331.0,5.0,4168
110/03/17,4898982,1598191000,331.0,332.5,322.0,325.5,-5.5,4679
110/03/18,16013639,5729022762,358.0,358.0,355.0,358.0,32.5,7540
110/03/19,25023758,9343398774,368.0,386.0,360.0,377.5,19.5,19067
110/03/22,10243426,3819326709,382.0,382.0,368.0,368.5,-9.0,9623
110/03/23,4938513,1812738966,373.0,373.0,365.0,365.5,-3.0,4782
110/03/24,5326976,1961029822,366.5,377.0,365.0,366.0,0.5,4391
110/03/25,3647014,1328217274,367.0,368.5,362.0,365.0,-1.0,3630
110/03/26,3895392,1423286999,366.5,368.0,363.5,365.0,0.0,3659
110/03/29,4498435,1668272998,366.5,375.0,364.0,374.0,9.0,4139
110/03/30,4234618,1591712829,377.0,379.5,374.0,377.0,3.0,3634
110/03/31,3831657,1432979191,377.0,377.5,372.0,372.5,-4.5,3186
110/04/01,2278593,847821573,374.0,374.5,370.5,371.5,-1.0,2137
110/04/06,3355370,1247498939,376.5,376.5,369.0,369.0,-2.5,3490
110/04/07,3229846,1195414364,370.0,373.0,368.0,371.5,2.5,2419
110/04/08,3331605,1238921319,369.0,374.5,368.0,374.5,3.0,2971
110/04/09,2720640,1012081449,373.5,374.5,370.5,371.5,-3.0,2643
110/04/12,3564726,1335664719,378.0,378.0,372.5,374.5,3.0,3083
110/04/13,4249291,1586320027,374.5,377.0,368.5,370.5,-4.0,3537
110/04/14,3186758,1176528078,370.5,372.0,365.0,370.5,0.0,3252
110/04/15,2392472,887040944,370.0,373.0,367.5,373.0,2.5,2219
110/04/16,8756821,3346924125,372.5,391.0,372.0,388.0,15.0,7947
110/04/19,5850884,2296239879,395.5,398.0,385.5,385.5,-2.5,5816
110/04/20,3161264,1213808238,384.0,387.5,381.0,383.0,-2.5,3000
110/04/21,4512096,1704633447,381.0,381.5,376.0,376.5,-6.5,4188
110/04/22,5210094,1946881861,377.5,378.0,370.0,373.5,-3.0,4675
110/04/23,3783100,1418167357,372.0,378.0,370.0,378.0,4.5,3042
110/04/26,3432798,1302529473,378.0,381.0,377.5,380.0,2.0,2755
110/04/27,4752950,1781064522,378.5,380.0,372.5,375.0,-5.0,4294
110/04/28,2404370,896065424,374.5,375.5,371.5,372.0,-3.0,2023
110/04/29,2580844,970399505,372.0,378.0,372.0,376.0,4.0,2239
110/05/03,3522560,1332491875,372.5,381.0,372.5,376.5,0.5,3148
110/05/04,4136648,1554763398,378.0,380.0,370.5,378.0,1.5,3637
110/05/05,5064244,1936104422,378.0,386.0,373.5,380.5,2.5,4206
110/05/06,7510977,2889287454,380.0,394.0,379.0,380.5,0.0,6503
110/05/07,5570888,2163456094,382.5,392.0,382.0,391.0,10.5,5205
110/05/10,4856771,1889653782,392.0,393.5,385.5,387.0,-4.0,4296
110/05/11,7857312,2913294339,380.0,380.5,361.0,367.5,-19.5,8197
110/05/12,10202970,3680278806,366.0,374.0,335.0,361.5,-6.0,8524
110/05/13,13024839,4934323220,376.0,386.0,367.0,379.5,18.0,9701
110/05/14,6567278,2515127823,382.0,393.0,374.0,380.0,0.5,5644
110/05/17,7344185,2719856952,362.5,378.5,362.5,368.0,-12.0,6324
110/05/18,6730324,2551123608,370.0,384.5,369.5,384.0,16.0,5276
110/05/19,15831565,6342561822,390.0,413.0,384.5,409.5,25.5,14365
110/05/20,16816813,6856770619,413.0,428.0,394.0,397.0,-12.5,15011
110/05/21,8806299,3468726960,402.0,408.0,388.0,392.5,-4.5,8523
110/05/24,3372424,1313879251,390.5,393.0,386.0,390.0,-2.5,3454
110/05/25,4656378,1818738650,392.0,395.0,388.5,390.5,0.5,4388
110/05/26,3391925,1337922909,390.5,399.0,389.0,397.5,7.0,3543
110/05/27,5227025,2038067862,398.5,398.5,388.0,388.0,-9.5,3659
110/05/28,3660247,1426005363,393.0,393.0,387.0,391.5,3.5,3618
110/05/31,2523805,993425443,392.5,396.0,390.5,395.0,3.5,2693
110/06/01,3207839,1280738442,399.0,403.0,395.0,403.0,8.0,3532
110/06/02,4243388,1682161560,404.0,404.5,391.5,393.5,-9.5,4274
110/06/03,3440477,1346407694,393.0,395.0,389.5,392.0,-1.5,3555
110/06/04,1634816,636909608,390.0,390.0,388.5,390.0,-2.0,1806
110/06/07,3046314,1175641577,389.0,390.0,380.5,388.0,-2.0,3370
110/06/08,2382947,926279579,390.0,390.0,386.0,390.0,2.0,2354
110/06/09,3713502,1437290553,390.0,390.5,385.0,386.0,-4.0,3504
110/06/10,4125457,1596251088,389.5,390.0,385.5,385.5,-0.5,3372
110/06/11,3777359,1449498142,385.5,388.0,382.0,383.0,-2.5,3738
110/06/15,2732942,1045652414,384.0,385.0,381.0,383.5,0.5,2617
110/06/16,3911292,1516564031,384.5,390.5,384.5,388.0,4.5,3666
110/06/17,1931899,746156223,385.0,388.0,384.0,388.0,0.0,2045
110/06/18,4331962,1671187042,388.5,389.0,385.0,385.0,-3.0,2705
110/06/21,3692679,1419671089,385.0,387.5,383.0,383.0,-2.0,2907
110/06/22,7122960,2701788431,383.0,388.0,375.0,375.0,-8.0,7394
110/06/23,6027232,2250796852,375.0,376.5,370.5,374.0,-1.0,6005
110/06/24,2773343,1038800063,375.0,377.0,372.0,373.5,-0.5,2546
110/06/25,7508970,2782809912,375.0,375.0,367.0,367.0,-6.5,8168
110/06/28,3833847,1417633777,368.5,374.0,365.0,372.5,5.5,3864
110/06/29,2055985,763606976,373.0,374.0,370.0,370.0,-2.5,2371
110/06/30,2816626,1048580801,371.5,375.0,370.0,371.5,1.5,2224
